match_id,match_venue,match_innings,batting_team,bowling_team,total_score,run_rate
548312.0,Sawai Mansingh Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,27.0,4.5
548314.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Deccan Chargers,Mumbai Indians,45.0,7.5
548314.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Mumbai Indians,Deccan Chargers,29.0,4.833333333333333
548315.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,60.0,10.0
548315.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,20.0,3.3333333333333335
548316.0,Feroz Shah Kotla,1.0,Chennai Super Kings,Delhi Daredevils,41.0,6.833333333333333
548316.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Chennai Super Kings,50.0,8.333333333333334
548317.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,54.0,9.0
548317.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,44.0,7.333333333333333
548318.0,"MA Chidambaram Stadium, Chepauk",1.0,Royal Challengers Bangalore,Chennai Super Kings,55.0,9.166666666666666
548318.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Royal Challengers Bangalore,52.0,8.666666666666666
548319.0,"Punjab Cricket Association Stadium, Mohali",1.0,Pune Warriors,Kings XI Punjab,29.0,4.833333333333333
548319.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Pune Warriors,38.0,6.333333333333333
548320.0,Eden Gardens,1.0,Rajasthan Royals,Kolkata Knight Riders,45.0,7.5
548320.0,Eden Gardens,2.0,Kolkata Knight Riders,Rajasthan Royals,36.0,6.0
548322.0,Subrata Roy Sahara Stadium,1.0,Chennai Super Kings,Pune Warriors,43.0,7.166666666666667
548322.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Chennai Super Kings,56.0,9.333333333333334
548323.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,26.0,4.333333333333333
548323.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,48.0,8.0
548324.0,M Chinnaswamy Stadium,1.0,Rajasthan Royals,Royal Challengers Bangalore,43.0,7.166666666666667
548324.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Rajasthan Royals,54.0,9.0
548325.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,19.0,3.1666666666666665
548325.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,41.0,6.833333333333333
548326.0,Sawai Mansingh Stadium,1.0,Deccan Chargers,Rajasthan Royals,57.0,9.5
548326.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Deccan Chargers,62.0,10.333333333333334
548327.0,M Chinnaswamy Stadium,1.0,Pune Warriors,Royal Challengers Bangalore,58.0,9.666666666666666
548327.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Pune Warriors,42.0,7.0
548328.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Kolkata Knight Riders,45.0,7.5
548328.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kolkata Knight Riders,Kings XI Punjab,53.0,8.833333333333334
548330.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Pune Warriors,41.0,6.833333333333333
548330.0,"MA Chidambaram Stadium, Chepauk",2.0,Pune Warriors,Chennai Super Kings,53.0,8.833333333333334
548321.0,Feroz Shah Kotla,1.0,Deccan Chargers,Delhi Daredevils,50.0,8.333333333333334
548321.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Deccan Chargers,34.0,5.666666666666667
548331.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Royal Challengers Bangalore,41.0,6.833333333333333
548331.0,"Punjab Cricket Association Stadium, Mohali",2.0,Royal Challengers Bangalore,Kings XI Punjab,36.0,6.0
548333.0,Feroz Shah Kotla,1.0,Pune Warriors,Delhi Daredevils,51.0,8.5
548333.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Pune Warriors,49.0,8.166666666666666
548332.0,"MA Chidambaram Stadium, Chepauk",1.0,Rajasthan Royals,Chennai Super Kings,41.0,6.833333333333333
548332.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Rajasthan Royals,45.0,7.5
548335.0,Barabati Stadium,1.0,Deccan Chargers,Kolkata Knight Riders,39.0,6.5
548335.0,Barabati Stadium,2.0,Kolkata Knight Riders,Deccan Chargers,42.0,7.0
548334.0,Wankhede Stadium,1.0,Mumbai Indians,Kings XI Punjab,39.0,6.5
548334.0,Wankhede Stadium,2.0,Kings XI Punjab,Mumbai Indians,48.0,8.0
548336.0,Sawai Mansingh Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,37.0,6.166666666666667
548336.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,48.0,8.0
548337.0,Subrata Roy Sahara Stadium,1.0,Pune Warriors,Delhi Daredevils,28.0,4.666666666666667
548337.0,Subrata Roy Sahara Stadium,2.0,Delhi Daredevils,Pune Warriors,61.0,10.166666666666666
548339.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Mumbai Indians,44.0,7.333333333333333
548339.0,"Punjab Cricket Association Stadium, Mohali",2.0,Mumbai Indians,Kings XI Punjab,38.0,6.333333333333333
548341.0,Subrata Roy Sahara Stadium,1.0,Deccan Chargers,Pune Warriors,50.0,8.333333333333334
548341.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Deccan Chargers,44.0,7.333333333333333
548342.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Mumbai Indians,54.0,9.0
548342.0,Feroz Shah Kotla,2.0,Mumbai Indians,Delhi Daredevils,49.0,8.166666666666666
548344.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,46.0,7.666666666666667
548344.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,35.0,5.833333333333333
548343.0,"MA Chidambaram Stadium, Chepauk",1.0,Kings XI Punjab,Chennai Super Kings,43.0,7.166666666666667
548343.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Kings XI Punjab,48.0,8.0
548345.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Rajasthan Royals,42.0,7.0
548345.0,Feroz Shah Kotla,2.0,Rajasthan Royals,Delhi Daredevils,40.0,6.666666666666667
548346.0,Wankhede Stadium,1.0,Deccan Chargers,Mumbai Indians,38.0,6.333333333333333
548346.0,Wankhede Stadium,2.0,Mumbai Indians,Deccan Chargers,31.0,5.166666666666667
548347.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kolkata Knight Riders,43.0,7.166666666666667
548347.0,"MA Chidambaram Stadium, Chepauk",2.0,Kolkata Knight Riders,Chennai Super Kings,35.0,5.833333333333333
548349.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Delhi Daredevils,56.0,9.333333333333334
548349.0,Sawai Mansingh Stadium,2.0,Delhi Daredevils,Rajasthan Royals,61.0,10.166666666666666
548348.0,Barabati Stadium,1.0,Deccan Chargers,Pune Warriors,33.0,5.5
548348.0,Barabati Stadium,2.0,Pune Warriors,Deccan Chargers,48.0,8.0
548350.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,33.0,5.5
548350.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,53.0,8.833333333333334
548351.0,Subrata Roy Sahara Stadium,1.0,Mumbai Indians,Pune Warriors,42.0,7.0
548351.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Mumbai Indians,37.0,6.166666666666667
548352.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Deccan Chargers,55.0,9.166666666666666
548352.0,"MA Chidambaram Stadium, Chepauk",2.0,Deccan Chargers,Chennai Super Kings,47.0,7.833333333333333
548354.0,"Punjab Cricket Association Stadium, Mohali",1.0,Rajasthan Royals,Kings XI Punjab,60.0,10.0
548354.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Rajasthan Royals,33.0,5.5
548353.0,Eden Gardens,1.0,Kolkata Knight Riders,Pune Warriors,64.0,10.666666666666666
548353.0,Eden Gardens,2.0,Pune Warriors,Kolkata Knight Riders,44.0,7.333333333333333
548355.0,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,52.0,8.666666666666666
548355.0,Wankhede Stadium,2.0,Mumbai Indians,Chennai Super Kings,46.0,7.666666666666667
548356.0,M Chinnaswamy Stadium,1.0,Deccan Chargers,Royal Challengers Bangalore,46.0,7.666666666666667
548356.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Deccan Chargers,46.0,7.666666666666667
548357.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,50.0,8.333333333333334
548357.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,60.0,10.0
548359.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Kings XI Punjab,Deccan Chargers,51.0,8.5
548359.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Deccan Chargers,Kings XI Punjab,39.0,6.5
548358.0,Subrata Roy Sahara Stadium,1.0,Pune Warriors,Rajasthan Royals,35.0,5.833333333333333
548358.0,Subrata Roy Sahara Stadium,2.0,Rajasthan Royals,Pune Warriors,49.0,8.166666666666666
548360.0,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,25.0,4.166666666666667
548360.0,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,35.0,5.833333333333333
548329.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Delhi Daredevils,33.0,5.5
548329.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Delhi Daredevils,Deccan Chargers,64.0,10.666666666666666
548361.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Chennai Super Kings,28.0,4.666666666666667
548361.0,Sawai Mansingh Stadium,2.0,Chennai Super Kings,Rajasthan Royals,36.0,6.0
548362.0,Subrata Roy Sahara Stadium,1.0,Royal Challengers Bangalore,Pune Warriors,66.0,11.0
548362.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Royal Challengers Bangalore,50.0,8.333333333333334
548364.0,"MA Chidambaram Stadium, Chepauk",1.0,Delhi Daredevils,Chennai Super Kings,27.0,4.5
548364.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Delhi Daredevils,45.0,7.5
548363.0,Eden Gardens,1.0,Mumbai Indians,Kolkata Knight Riders,49.0,8.166666666666666
548363.0,Eden Gardens,2.0,Kolkata Knight Riders,Mumbai Indians,32.0,5.333333333333333
548366.0,"Punjab Cricket Association Stadium, Mohali",1.0,Deccan Chargers,Kings XI Punjab,47.0,7.833333333333333
548366.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Deccan Chargers,44.0,7.333333333333333
548365.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Pune Warriors,45.0,7.5
548365.0,Sawai Mansingh Stadium,2.0,Pune Warriors,Rajasthan Royals,33.0,5.5
548367.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,40.0,6.666666666666667
548367.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,31.0,5.166666666666667
548368.0,Eden Gardens,1.0,Kolkata Knight Riders,Chennai Super Kings,50.0,8.333333333333334
548368.0,Eden Gardens,2.0,Chennai Super Kings,Kolkata Knight Riders,51.0,8.5
548369.0,Feroz Shah Kotla,1.0,Kings XI Punjab,Delhi Daredevils,47.0,7.833333333333333
548369.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Kings XI Punjab,37.0,6.166666666666667
548370.0,Wankhede Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,32.0,5.333333333333333
548370.0,Wankhede Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,26.0,4.333333333333333
548372.0,Feroz Shah Kotla,1.0,Royal Challengers Bangalore,Delhi Daredevils,42.0,7.0
548372.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Royal Challengers Bangalore,51.0,8.5
548371.0,Himachal Pradesh Cricket Association Stadium,1.0,Chennai Super Kings,Kings XI Punjab,25.0,4.166666666666667
548371.0,Himachal Pradesh Cricket Association Stadium,2.0,Kings XI Punjab,Chennai Super Kings,43.0,7.166666666666667
548373.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Rajasthan Royals,Deccan Chargers,41.0,6.833333333333333
548373.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Deccan Chargers,Rajasthan Royals,57.0,9.5
548374.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Delhi Daredevils,20.0,3.3333333333333335
548374.0,Himachal Pradesh Cricket Association Stadium,2.0,Delhi Daredevils,Kings XI Punjab,44.0,7.333333333333333
548375.0,Subrata Roy Sahara Stadium,1.0,Kolkata Knight Riders,Pune Warriors,27.0,4.5
548375.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Kolkata Knight Riders,40.0,6.666666666666667
548376.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Royal Challengers Bangalore,23.0,3.8333333333333335
548376.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Royal Challengers Bangalore,Deccan Chargers,40.0,6.666666666666667
548377.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Mumbai Indians,31.0,5.166666666666667
548377.0,Sawai Mansingh Stadium,2.0,Mumbai Indians,Rajasthan Royals,44.0,7.333333333333333
548378.0,Subrata Roy Sahara Stadium,1.0,Kolkata Knight Riders,Delhi Daredevils,48.0,8.0
548378.0,Subrata Roy Sahara Stadium,2.0,Delhi Daredevils,Kolkata Knight Riders,49.0,8.166666666666666
548379.0,M Chinnaswamy Stadium,1.0,Chennai Super Kings,Mumbai Indians,30.0,5.0
548379.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Chennai Super Kings,54.0,9.0
548380.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Delhi Daredevils,48.0,8.0
548380.0,"MA Chidambaram Stadium, Chepauk",2.0,Delhi Daredevils,Chennai Super Kings,46.0,7.666666666666667
548381.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kolkata Knight Riders,53.0,8.833333333333334
548381.0,"MA Chidambaram Stadium, Chepauk",2.0,Kolkata Knight Riders,Chennai Super Kings,56.0,9.333333333333334
597998.0,Eden Gardens,1.0,Delhi Daredevils,Kolkata Knight Riders,45.0,7.5
597998.0,Eden Gardens,2.0,Kolkata Knight Riders,Delhi Daredevils,46.0,7.666666666666667
597999.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,31.0,5.166666666666667
597999.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,38.0,6.333333333333333
598000.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Pune Warriors,34.0,5.666666666666667
598000.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Pune Warriors,Sunrisers Hyderabad,27.0,4.5
598001.0,Feroz Shah Kotla,1.0,Rajasthan Royals,Delhi Daredevils,44.0,7.333333333333333
598001.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Rajasthan Royals,39.0,6.5
598002.0,"MA Chidambaram Stadium, Chepauk",1.0,Mumbai Indians,Chennai Super Kings,41.0,6.833333333333333
598002.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Mumbai Indians,36.0,6.0
598004.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,40.0,6.666666666666667
598004.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,37.0,6.166666666666667
598003.0,Subrata Roy Sahara Stadium,1.0,Pune Warriors,Kings XI Punjab,24.0,4.0
598003.0,Subrata Roy Sahara Stadium,2.0,Kings XI Punjab,Pune Warriors,56.0,9.333333333333334
598005.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,35.0,5.833333333333333
598005.0,Sawai Mansingh Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,40.0,6.666666666666667
598048.0,M Chinnaswamy Stadium,1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,40.0,6.666666666666667
598048.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Sunrisers Hyderabad,47.0,7.833333333333333
598006.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,38.0,6.333333333333333
598006.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,46.0,7.666666666666667
598007.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Chennai Super Kings,43.0,7.166666666666667
598007.0,"Punjab Cricket Association Stadium, Mohali",2.0,Chennai Super Kings,Kings XI Punjab,38.0,6.333333333333333
598008.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,42.0,7.0
598008.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,37.0,6.166666666666667
598009.0,Subrata Roy Sahara Stadium,1.0,Rajasthan Royals,Pune Warriors,44.0,7.333333333333333
598009.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Rajasthan Royals,64.0,10.666666666666666
598010.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Sunrisers Hyderabad,29.0,4.833333333333333
598010.0,Feroz Shah Kotla,2.0,Sunrisers Hyderabad,Delhi Daredevils,38.0,6.333333333333333
598011.0,Wankhede Stadium,1.0,Mumbai Indians,Pune Warriors,48.0,8.0
598011.0,Wankhede Stadium,2.0,Pune Warriors,Mumbai Indians,40.0,6.666666666666667
598012.0,"MA Chidambaram Stadium, Chepauk",1.0,Royal Challengers Bangalore,Chennai Super Kings,33.0,5.5
598012.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Royal Challengers Bangalore,31.0,5.166666666666667
598014.0,Sawai Mansingh Stadium,1.0,Kings XI Punjab,Rajasthan Royals,34.0,5.666666666666667
598014.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Kings XI Punjab,48.0,8.0
598013.0,Eden Gardens,1.0,Kolkata Knight Riders,Sunrisers Hyderabad,48.0,8.0
598013.0,Eden Gardens,2.0,Sunrisers Hyderabad,Kolkata Knight Riders,38.0,6.333333333333333
598015.0,"MA Chidambaram Stadium, Chepauk",1.0,Pune Warriors,Chennai Super Kings,48.0,8.0
598015.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Pune Warriors,38.0,6.333333333333333
598016.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Kolkata Knight Riders,35.0,5.833333333333333
598016.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kolkata Knight Riders,Kings XI Punjab,45.0,7.5
598017.0,M Chinnaswamy Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,43.0,7.166666666666667
598017.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Delhi Daredevils,48.0,8.0
598018.0,Maharashtra Cricket Association Stadium,1.0,Sunrisers Hyderabad,Pune Warriors,25.0,4.166666666666667
598018.0,Maharashtra Cricket Association Stadium,2.0,Pune Warriors,Sunrisers Hyderabad,41.0,6.833333333333333
598019.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Mumbai Indians,58.0,9.666666666666666
598019.0,Sawai Mansingh Stadium,2.0,Mumbai Indians,Rajasthan Royals,26.0,4.333333333333333
598020.0,Feroz Shah Kotla,1.0,Chennai Super Kings,Delhi Daredevils,39.0,6.5
598020.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Chennai Super Kings,32.0,5.333333333333333
598021.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Kings XI Punjab,Sunrisers Hyderabad,36.0,6.0
598021.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Kings XI Punjab,33.0,5.5
598023.0,M Chinnaswamy Stadium,1.0,Rajasthan Royals,Royal Challengers Bangalore,31.0,5.166666666666667
598023.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Rajasthan Royals,48.0,8.0
598022.0,Eden Gardens,1.0,Kolkata Knight Riders,Chennai Super Kings,47.0,7.833333333333333
598022.0,Eden Gardens,2.0,Chennai Super Kings,Kolkata Knight Riders,27.0,4.5
598024.0,Feroz Shah Kotla,1.0,Mumbai Indians,Delhi Daredevils,24.0,4.0
598024.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Mumbai Indians,60.0,10.0
598025.0,"Punjab Cricket Association Stadium, Mohali",1.0,Pune Warriors,Kings XI Punjab,48.0,8.0
598025.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Pune Warriors,55.0,9.166666666666666
598026.0,"MA Chidambaram Stadium, Chepauk",1.0,Rajasthan Royals,Chennai Super Kings,55.0,9.166666666666666
598026.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Rajasthan Royals,58.0,9.666666666666666
598059.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kings XI Punjab,40.0,6.666666666666667
598059.0,Feroz Shah Kotla,2.0,Kings XI Punjab,Delhi Daredevils,56.0,9.333333333333334
598027.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Pune Warriors,62.0,10.333333333333334
598027.0,M Chinnaswamy Stadium,2.0,Pune Warriors,Royal Challengers Bangalore,43.0,7.166666666666667
598029.0,Eden Gardens,1.0,Kolkata Knight Riders,Mumbai Indians,61.0,10.166666666666666
598029.0,Eden Gardens,2.0,Mumbai Indians,Kolkata Knight Riders,42.0,7.0
598030.0,"MA Chidambaram Stadium, Chepauk",1.0,Sunrisers Hyderabad,Chennai Super Kings,40.0,6.666666666666667
598030.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Sunrisers Hyderabad,58.0,9.666666666666666
598031.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,45.0,7.5
598031.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,45.0,7.5
598032.0,Sawai Mansingh Stadium,1.0,Sunrisers Hyderabad,Rajasthan Royals,25.0,4.166666666666667
598032.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Sunrisers Hyderabad,30.0,5.0
598033.0,Wankhede Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,52.0,8.666666666666666
598033.0,Wankhede Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,35.0,5.833333333333333
598035.0,Shaheed Veer Narayan Singh International Stadium,1.0,Delhi Daredevils,Pune Warriors,37.0,6.166666666666667
598035.0,Shaheed Veer Narayan Singh International Stadium,2.0,Pune Warriors,Delhi Daredevils,43.0,7.166666666666667
598034.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kolkata Knight Riders,67.0,11.166666666666666
598034.0,"MA Chidambaram Stadium, Chepauk",2.0,Kolkata Knight Riders,Chennai Super Kings,63.0,10.5
598037.0,Wankhede Stadium,1.0,Mumbai Indians,Kings XI Punjab,36.0,6.0
598037.0,Wankhede Stadium,2.0,Kings XI Punjab,Mumbai Indians,55.0,9.166666666666666
598036.0,Sawai Mansingh Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,55.0,9.166666666666666
598036.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,45.0,7.5
598038.0,Subrata Roy Sahara Stadium,1.0,Chennai Super Kings,Pune Warriors,29.0,4.833333333333333
598038.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Chennai Super Kings,46.0,7.666666666666667
598040.0,Shaheed Veer Narayan Singh International Stadium,1.0,Kolkata Knight Riders,Delhi Daredevils,37.0,6.166666666666667
598040.0,Shaheed Veer Narayan Singh International Stadium,2.0,Delhi Daredevils,Kolkata Knight Riders,34.0,5.666666666666667
598039.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Mumbai Indians,Sunrisers Hyderabad,41.0,6.833333333333333
598039.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Mumbai Indians,36.0,6.0
598041.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kings XI Punjab,36.0,6.0
598041.0,"MA Chidambaram Stadium, Chepauk",2.0,Kings XI Punjab,Chennai Super Kings,36.0,6.0
598042.0,Subrata Roy Sahara Stadium,1.0,Royal Challengers Bangalore,Pune Warriors,30.0,5.0
598042.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Royal Challengers Bangalore,39.0,6.5
598043.0,Eden Gardens,1.0,Rajasthan Royals,Kolkata Knight Riders,32.0,5.333333333333333
598043.0,Eden Gardens,2.0,Kolkata Knight Riders,Rajasthan Royals,48.0,8.0
598044.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Delhi Daredevils,Sunrisers Hyderabad,26.0,4.333333333333333
598044.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Delhi Daredevils,41.0,6.833333333333333
598046.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,32.0,5.333333333333333
598046.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,30.0,5.0
598047.0,Sawai Mansingh Stadium,1.0,Pune Warriors,Rajasthan Royals,57.0,9.5
598047.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Pune Warriors,53.0,8.833333333333334
598064.0,"Punjab Cricket Association Stadium, Mohali",1.0,Royal Challengers Bangalore,Kings XI Punjab,58.0,9.666666666666666
598064.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Royal Challengers Bangalore,41.0,6.833333333333333
598049.0,Sawai Mansingh Stadium,1.0,Delhi Daredevils,Rajasthan Royals,42.0,7.0
598049.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Delhi Daredevils,49.0,8.166666666666666
598050.0,Wankhede Stadium,1.0,Mumbai Indians,Kolkata Knight Riders,41.0,6.833333333333333
598050.0,Wankhede Stadium,2.0,Kolkata Knight Riders,Mumbai Indians,38.0,6.333333333333333
598051.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Chennai Super Kings,Sunrisers Hyderabad,50.0,8.333333333333334
598051.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Chennai Super Kings,49.0,8.166666666666666
598052.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Rajasthan Royals,37.0,6.166666666666667
598052.0,"Punjab Cricket Association Stadium, Mohali",2.0,Rajasthan Royals,Kings XI Punjab,38.0,6.333333333333333
598053.0,Subrata Roy Sahara Stadium,1.0,Kolkata Knight Riders,Pune Warriors,50.0,8.333333333333334
598053.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Kolkata Knight Riders,34.0,5.666666666666667
598054.0,Feroz Shah Kotla,1.0,Royal Challengers Bangalore,Delhi Daredevils,40.0,6.666666666666667
598054.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Royal Challengers Bangalore,49.0,8.166666666666666
598055.0,Subrata Roy Sahara Stadium,1.0,Pune Warriors,Mumbai Indians,36.0,6.0
598055.0,Subrata Roy Sahara Stadium,2.0,Mumbai Indians,Pune Warriors,37.0,6.166666666666667
598056.0,"Punjab Cricket Association Stadium, Mohali",1.0,Sunrisers Hyderabad,Kings XI Punjab,37.0,6.166666666666667
